50.27917343009326,81.27943909006332,43.04474279009856,72.6021170666047,26.08203782563676,68.17059666174706,61.48944601545928,46.393043674824895,52.952372179143964,58.7159024261634,77.2556793179771,60.06427740263404,82.0504065681718,59.87009721949169,16.25335993885098,92.78007818810813,54.520313900872274,14.940323452761955,69.01114073498869,90.80506723799897
55.260009852630574,40.18867968178348,87.44064935551293,87.87927067305561,67.058153528605,73.72952282395298,86.49652808760452,90.90813214461807,15.901030958390098,31.30654252866446,41.36474286677156,70.22475496504889,12.536324674511771,12.001530241018887,64.9954727161466,24.576841766796875,83.68502911312315,34.38912039821521,46.01864769118623,32.938934629832616
36.25673609281927,21.233670274839362,81.96271632054305,53.88316589781302,98.53081850431487,30.168050300616404,45.25626434975956,18.996416634829664,57.21262336020122,26.213247871155467,18.97821478686872,13.752166611966008,81.20682804416188,86.35954370810256,80.8803111320612,42.88694623339839,15.853825959993635,25.481012468146567,64.37024865793383,42.60932981273852
34.05602858060983,69.86935167511629,28.362183506263328,26.85461830836012,48.766462601958935,31.690594769927564,86.5539221686642,17.69700386493616,90.00858215102019,51.2921214584423,85.24499034943447,72.51982583788313,24.241414128608945,62.23035327663306,98.13249871291157,24.28140124600592,75.7198829017867,49.32528536250737,88.12072387063684,35.95026589406176
79.63868261127482,17.870797230390593,46.90904097433572,79.35561133372477,92.59986369562351,54.96408650211929,89.72453823426704,66.81712614759665,31.402163963710777,92.15567024583866,42.153228896966,30.179079018193786,27.387084181925427,15.807228489660362,39.048451730373785,32.75231282277902,87.12908339937785,86.60871397820097,66.97535901278292,24.81539514801965
10.933891014444711,46.107091304412286,13.679706062885302,17.601062136732864,65.25275803401075,45.57250089462835,72.15851024270712,86.4242038315551,91.26247007315507,23.607346119181045,81.79673536149554,22.97687743804877,44.13192187504112,56.60491433824928,46.22808171409337,79.76525507262801,19.70616993706487,14.043363919380301,82.85016808337524,71.53893556817074
27.810741437289273,53.59775376467193,25.430998959623196,80.3154476711325,27.987964987662064,19.03396027819845,15.439223843633485,94.00828784850872,42.60336661681482,98.41284593788782,60.385377743943046,64.8672405521138,88.16201587867641,30.252609691404317,88.58876208987041,60.212611079729754,87.12292542241818,57.78737017461624,80.76688203025658,36.57230978139102
75.12177151503225,26.5428502817218,24.91005172423453,73.06480530177288,51.598123540818676,53.29163586142295,56.442263312238374,79.39403544133816,76.92626921238315,73.43018818606669,35.80541186334902,66.09415683470147,34.97709248492529,15.917597228647221,91.64540824708861,69.73656869296016,11.845323984989777,50.11717833015037,14.417342519339362,84.64419154695774
50.745094712152685,62.46346083976715,26.281983771979714,77.36447336243756,48.62350049308241,71.43508874822831,56.70531544028007,38.0873251783287,28.077897053267105,61.608006796363526,90.71337601489535,89.53343375984598,65.45195317150288,24.43428338946283,14.236865760644877,89.27580102689915,36.78554891621195,87.47851190798228,42.37333142081023,50.15584353621401
21.00190258012379,93.98112334618422,35.61289351664777,67.74876695706384,44.06277120225505,19.745525793079942,60.80241737790333,19.762069339906517,11.13274358279457,86.00100569188126,63.23570693118523,69.10146405177315,97.67527994781341,45.375782072945945,37.4140025711721,37.40752868234358,22.78160882381969,81.73077573971945,81.69125644192992,52.17403599179
79.35521717005167,46.471492891191815,27.072684579053234,61.4158849874383,74.41684552814047,98.76900530360591,64.35970175582129,17.0057086711753,35.00316830283566,36.113520885532765,28.471618590940867,55.66059387891226,14.106623110795466,82.03361165045696,79.76747686790932,64.3690709620561,64.14107376090925,64.07242372116384,44.624330122587516,65.70307091568569
97.7361722558588,83.77861648621791,24.939053940441237,95.67840551006806,85.00295733202667,21.94637504597857,82.46947710771411,52.51101448781446,70.66832683263452,71.02581362838399,62.89666327644016,83.21235106126007,28.089857398599616,61.860166669510576,96.16118468432698,67.43127027120457,92.67266207216811,81.7018988363482,67.63114488620198,24.571609456914445
80.82781974719396,73.43992473919761,88.12643825866341,34.533493905996124,71.98519616853369,18.735112329129073,40.81517743890798,28.75744199631555,51.313048028100646,25.74996980868219,84.22321590245551,91.97349595332929,39.8786575449698,76.8723881400769,77.35494924184437,53.396376182934354,56.04571576934484,31.784507429543247,36.21684153806022,38.82699498356257
77.00146147409048,26.696615157254087,42.026583721032964,80.41439009401381,53.02753697882375,40.13985068180759,13.080415655156681,37.82368215718103,74.44698151134455,15.898417353723758,52.91753632440463,49.88124839487052,36.742760297979245,85.08429734434954,67.08707235169916,23.811064528271793,31.760719329411856,81.1286467898934,74.70954075891404,14.137302898824917
93.55757920841177,87.47678989675389,51.397227944375416,55.23180678016783,32.873072040809916,15.568080316476706,59.799628512503396,38.61255091082257,23.69721017730743,84.20104326420538,68.58538525093982,31.269381028672488,62.86046281521981,58.84145044000933,64.53813680627667,25.937233226066596,27.301161954873056,48.775432701060005,50.4436252165251,32.794632616301215
